ポテトチップス　瀬戸内レモンペッパー味　50g,138,https://www.lawson.co.jp/recommend/original/detail/1399025_1996.html,瀬戸内レモンの酸味と胡椒のピリッとした辛みのきいた後引く味わいのポテトチップスです。
ひとくち瀬戸内レモンケーキ　65g,138,https://www.lawson.co.jp/recommend/original/detail/1399026_1996.html,瀬戸内産のレモン果汁を配合した爽やかなレモングレーズをコーティングしたひとくちサイズのレモンケーキです。
瀬戸内レモン大福　7個,168,https://www.lawson.co.jp/recommend/original/detail/1399027_1996.html,瀬戸内レモンパウダーを餅と餡に練りこんだ甘酸っぱさが癖になるレモン大福です。個包装のひとくちサイズで食べやすい商品です。
ミニ歌舞伎揚　95g,108,https://www.lawson.co.jp/recommend/original/detail/1389572_1996.html,甘口のしょうゆタレで味付けした、香ばしいひとくちサイズの揚げせんべいです。
つな揚げ　90g,108,https://www.lawson.co.jp/recommend/original/detail/1389570_1996.html,口どけのよいサクっとした食感に、伯方の塩で味付けしたさっぱりした塩味のつな揚げです。
宇治抹茶大福　7個,168,https://www.lawson.co.jp/recommend/original/detail/1401608_1996.html,京都産の宇治抹茶をもちと餡に練りこみました。抹茶の風味を堪能できる抹茶大福です。
明太バターラスク　30g,138,https://www.lawson.co.jp/recommend/original/detail/1401609_1996.html,生地に明太子を練り込んだひとくちサイズのラスクです。明太子と相性抜群のバターを使用し、明太バター味に仕上げました。保存にも便利なチャック付きです。
ひとくちマンゴー　44g,160,https://www.lawson.co.jp/recommend/original/detail/1401610_1996.html,ジューシーな甘さが特徴のマンゴーを、ひとくちで食べやすいドライフルーツにしました。
香ばしく焼き上げた剣先するめ　23g,308,https://www.lawson.co.jp/recommend/original/detail/1400762_1996.html,甘みがある、小ぶりな剣先するめをまるごと焼き上げました。剣先いかならではの豊かな香りとうまみが口の中で広がります。
ひとくち国産果汁ゼリー 78g,168,https://www.lawson.co.jp/recommend/original/detail/1398544_1996.html,国産果汁(とちおとめ・瀬戸内産レモン・巨峰)を使用したひとくちタイプのゼリーを詰合せました。
ポテトスティック 4種のチーズ味 30g,138,https://www.lawson.co.jp/recommend/original/detail/1398545_1996.html,真空フライ製法で揚げたポテトスティックを、ゴーダ・チェダー・ゴルゴンゾーラ・エメンタールの4種のチーズパウダーで味付けしました。
ポテトスティック てりやき味 30g,138,https://www.lawson.co.jp/recommend/original/detail/1398546_1996.html,真空フライ製法で揚げたポテトスティックを、てりやきソースとマヨネーズの風味で味付けしました。インバウンド需要も視野に入れた日本らしい味わいです。
